dataset,competencia,pais_economia,anio,indicador,dimension,grupo,nivel,valor,valor_2,valor_3,unidad,nota,fuente,archivo_origen
Indicadores internacionales 2025,Lectura,Chile,2025,Puntaje promedio,,,,436,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Uruguay,2025,Puntaje promedio,,,,423,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Costa Rica,2025,Puntaje promedio,,,,416,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Brasil,2025,Puntaje promedio,,,,408,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,México,2025,Puntaje promedio,,,,408,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Colombia,2025,Puntaje promedio,,,,399,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Perú,2025,Puntaje promedio,,,,390,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Argentina,2025,Puntaje promedio,,,,389,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Ecuador,2025,Puntaje promedio,,,,385,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,El Salvador,2025,Puntaje promedio,,,,366,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Paraguay,2025,Puntaje promedio,,,,352,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Rep. Dominicana,2025,Puntaje promedio,,,,346,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Guatemala,2025,Puntaje promedio,,,,337,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,OCDE,2025,Puntaje promedio,,,,463,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Uruguay,2025,Puntaje promedio,,,,405,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Chile,2025,Puntaje promedio,,,,403,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,México,2025,Puntaje promedio,,,,388,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Costa Rica,2025,Puntaje promedio,,,,387,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Perú,2025,Puntaje promedio,,,,382,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Colombia,2025,Puntaje promedio,,,,381,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Brasil,2025,Puntaje promedio,,,,377,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Argentina,2025,Puntaje promedio,,,,367,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Ecuador,2025,Puntaje promedio,,,,366,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,El Salvador,2025,Puntaje promedio,,,,346,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Rep. Dominicana,2025,Puntaje promedio,,,,339,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Guatemala,2025,Puntaje promedio,,,,334,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Paraguay,2025,Puntaje promedio,,,,334,,,puntos,,Minedu/UMC brochure PISA 2025; OECD,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,OCDE,2025,Nivel 2+,,,,74,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,Uruguay,2025,Nivel 2+,,,,64,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,Chile,2025,Nivel 2+,,,,63,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,México,2025,Nivel 2+,,,,50,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,Colombia,2025,Nivel 2+,,,,50,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,Brasil,2025,Nivel 2+,,,,48,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,Perú,2025,Nivel 2+,,,,47,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,OCDE,2025,Nivel 2+,,,,69,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Chile,2025,Nivel 2+,,,,62,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Uruguay,2025,Nivel 2+,,,,57,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,México,2025,Nivel 2+,,,,50,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Brasil,2025,Nivel 2+,,,,49,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Colombia,2025,Nivel 2+,,,,46,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Perú,2025,Nivel 2+,,,,42,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,OCDE,2025,Nivel 2+,,,,65,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Uruguay,2025,Nivel 2+,,,,42,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Chile,2025,Nivel 2+,,,,41,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,México,2025,Nivel 2+,,,,30,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Perú,2025,Nivel 2+,,,,30,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Colombia,2025,Nivel 2+,,,,29,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Brasil,2025,Nivel 2+,,,,28,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,OCDE,2025,Nivel 5-6,,,,7,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,Uruguay,2025,Nivel 5-6,,,,2,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,Chile,2025,Nivel 5-6,,,,1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,Colombia,2025,Nivel 5-6,,,,1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,Brasil,2025,Nivel 5-6,,,,1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Ciencia,Perú,2025,Nivel 5-6,,,,<1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,OCDE,2025,Nivel 5-6,,,,6,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Chile,2025,Nivel 5-6,,,,2,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Uruguay,2025,Nivel 5-6,,,,2,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Colombia,2025,Nivel 5-6,,,,1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Brasil,2025,Nivel 5-6,,,,1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,México,2025,Nivel 5-6,,,,<1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Lectura,Perú,2025,Nivel 5-6,,,,<1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,OCDE,2025,Nivel 5-6,,,,8,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Uruguay,2025,Nivel 5-6,,,,1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Chile,2025,Nivel 5-6,,,,<1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,México,2025,Nivel 5-6,,,,<1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Colombia,2025,Nivel 5-6,,,,<1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Brasil,2025,Nivel 5-6,,,,<1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Indicadores internacionales 2025,Matemática,Perú,2025,Nivel 5-6,,,,<1,,,%,,OECD PISA 2025 Country Notes,comparacion_internacional_2025.csv
Benchmark internacional 2025,Ciencia,B-S-J-Z (China),2025,Puntaje medio,,Líderes mundiales,,597,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Singapur,2025,Puntaje medio,,Líderes mundiales,,560,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Macao (China),2025,Puntaje medio,,Líderes mundiales,,541,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Chinese Taipei,2025,Puntaje medio,,Líderes mundiales,,540,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Japón,2025,Puntaje medio,,Líderes mundiales,,538,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Estonia,2025,Puntaje medio,,Líderes mundiales,,527,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Corea,2025,Puntaje medio,,Líderes mundiales,,526,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Reino Unido,2025,Puntaje medio,,Líderes mundiales,,511,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Canadá,2025,Puntaje medio,,OCDE/benchmark,,510,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Nueva Zelanda,2025,Puntaje medio,,OCDE/benchmark,,509,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Australia,2025,Puntaje medio,,OCDE/benchmark,,509,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Finlandia,2025,Puntaje medio,,OCDE/benchmark,,504,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Estados Unidos,2025,Puntaje medio,,OCDE/benchmark,,502,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Suiza,2025,Puntaje medio,,OCDE/benchmark,,501,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Irlanda,2025,Puntaje medio,,OCDE/benchmark,,500,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Austria,2025,Puntaje medio,,OCDE/benchmark,,497,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Hong Kong (China),2025,Puntaje medio,,Internacional,,496,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Polonia,2025,Puntaje medio,,OCDE/benchmark,,495,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Türkiye,2025,Puntaje medio,,OCDE/benchmark,,494,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Chequia,2025,Puntaje medio,,OCDE/benchmark,,490,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Bélgica,2025,Puntaje medio,,OCDE/benchmark,,490,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Lituania,2025,Puntaje medio,,OCDE/benchmark,,488,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Alemania,2025,Puntaje medio,,OCDE/benchmark,,486,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Países Bajos,2025,Puntaje medio,,OCDE/benchmark,,485,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Suecia,2025,Puntaje medio,,OCDE/benchmark,,485,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Eslovenia,2025,Puntaje medio,,OCDE/benchmark,,484,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Francia,2025,Puntaje medio,,OCDE/benchmark,,483,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Italia,2025,Puntaje medio,,OCDE/benchmark,,483,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Portugal,2025,Puntaje medio,,OCDE/benchmark,,482,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,OCDE,2025,Puntaje medio,,Referencia OCDE,,482,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,España,2025,Puntaje medio,,OCDE/benchmark,,477,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Uruguay,2025,Puntaje medio,,América Latina,,445,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Chile,2025,Puntaje medio,,América Latina,,442,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Costa Rica,2025,Puntaje medio,,América Latina,,424,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,México,2025,Puntaje medio,,América Latina,,414,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Colombia,2025,Puntaje medio,,América Latina,,414,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Brasil,2025,Puntaje medio,,América Latina,,409,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Perú,2025,Puntaje medio,,América Latina,,406,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Ecuador,2025,Puntaje medio,,América Latina,,393,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Argentina,2025,Puntaje medio,,América Latina,,393,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,El Salvador,2025,Puntaje medio,,América Latina,,385,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
Benchmark internacional 2025,Ciencia,Rep. Dominicana,2025,Puntaje medio,,América Latina,,361,,,puntos PISA,,OECD PISA 2025 Results Volume I; Minedu/UMC Brochure resultados PISA 2025,benchmark_internacional_2025.csv
